"Time","Source","Destination","Protocol","Length","Type","Source_Port","Desc_Port","Time_shift","Stream_index","InterfaceId","Time_from_previous","Flags","FlagsTCP","Attack"
"411.286189","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","5.147372000","0x0000","11x0","1"
"412.287083","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.290411000","0x0000","11x0","1"
"412.295957","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.008874000","0x0000","11x0","1"
"412.299322","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.003365000","0x0000","11x0","1"
"412.304393","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.005071000","0x0000","11x0","1"
"412.380388","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.075995000","0x0000","11x0","1"
"413.288029","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.907641000","0x0000","11x0","1"
"413.296059","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.008030000","0x0000","11x0","1"
"413.303667","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.007608000","0x0000","11x0","1"
"413.305847","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.002180000","0x0000","11x0","1"
"413.322072","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.016225000","0x0000","11x0","1"
"414.288633","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.966561000","0x0000","11x0","1"
"414.298373","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.009740000","0x0000","11x0","1"
"414.302500","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.004127000","0x0000","11x0","1"
"414.305395","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.002895000","0x0000","11x0","1"
"414.822034","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.506114000","0x0000","11x0","1"
"415.289941","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.467907000","0x0000","11x0","1"
"415.300344","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.010403000","0x0000","11x0","1"
"415.302379","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.002035000","0x0000","11x0","1"
"415.303824","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.001445000","0x0000","11x0","1"
"415.304416","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.000592000","0x0000","11x0","1"
"416.293871","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.989455000","0x0000","11x0","1"
"416.304210","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.010339000","0x0000","11x0","1"
"416.312467","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.008257000","0x0000","11x0","1"
"416.312876","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.000409000","0x0000","11x0","1"
"416.323106","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.010230000","0x0000","11x0","1"
"417.307082","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.983976000","0x0000","11x0","1"
"417.317848","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.010766000","0x0000","11x0","1"
"417.318508","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.000660000","0x0000","11x0","1"
"417.319624","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.001116000","0x0000","11x0","1"
"417.321626","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.002002000","0x0000","11x0","1"
"418.309489","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.987863000","0x0000","11x0","1"
"418.315361","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.005872000","0x0000","11x0","1"
"418.316430","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.001069000","0x0000","11x0","1"
"418.326365","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.009935000","0x0000","11x0","1"
"418.330877","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.004512000","0x0000","11x0","1"
"419.309705","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.978828000","0x0000","11x0","1"
"419.317399","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.007694000","0x0000","11x0","1"
"419.321592","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.004193000","0x0000","11x0","1"
"419.327540","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.005948000","0x0000","11x0","1"
"419.332585","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.005045000","0x0000","11x0","1"
"420.315114","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.982529000","0x0000","11x0","1"
"420.316003","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.000889000","0x0000","11x0","1"
"420.318903","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.002900000","0x0000","11x0","1"
"420.319547","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.000644000","0x0000","11x0","1"
"420.332391","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.012844000","0x0000","11x0","1"
"421.311216","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.978825000","0x0000","11x0","1"
"421.319775","10.1.1.11","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.008559000","0x0000","11x0","1"
"421.320477","10.1.1.14","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.000702000","0x0000","11x0","1"
"421.321134","10.1.1.254","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.000657000","0x0000","11x0","1"
"421.323332","10.1.1.13","10.1.1.12","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.002198000","0x0000","11x0","1"
"422.312804","10.1.1.12","255.255.255.255","ICMP","60","IPv4","11x0","11x0","0.000000000","11x0","0","0.989472000","0x0000","11x0","1"
